election_type,province_number,province,district,subdistrict,บช_ผู้มาใช้สิทธิ์,บช_ผู้มีสิทธิ์,party,votes
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,593,776,บัตรเสีย,20
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,500,616,บัตรเสีย,21
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,0,0,บัตรเสีย,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,719,935,บัตรเสีย,45
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,542,756,บัตรเสีย,63
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,363,467,บัตรเสีย,15
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,190,234,บัตรเสีย,10
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,390,482,บัตรเสีย,29
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,671,996,บัตรเสีย,62
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,370,470,บัตรเสีย,29
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,484,640,บัตรเสีย,16
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,142,177,บัตรเสีย,6
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,559,862,บัตรเสีย,17
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,318,418,บัตรเสีย,10
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,229,303,บัตรเสีย,15
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,274,354,บัตรเสีย,11
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,ม่อนปิ่น,717,971,บัตรเสีย,23
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,403,520,บัตรเสีย,11
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,310,399,บัตรเสีย,7
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,489,616,บัตรเสีย,32
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,189,221,บัตรเสีย,5
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,487,676,บัตรเสีย,38
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,315,406,บัตรเสีย,8
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,338,400,บัตรเสีย,18
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,493,646,บัตรเสีย,26
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,278,342,บัตรเสีย,7
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,สันทราย,320,416,บัตรเสีย,26
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,501,733,บัตรเสีย,33
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,430,609,บัตรเสีย,20
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,624,933,บัตรเสีย,20
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,640,917,บัตรเสีย,19
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,723,1070,บัตรเสีย,26
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,473,6636,บัตรเสีย,14
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,344,464,บัตรเสีย,14
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,234,462,บัตรเสีย,27
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,264,360,บัตรเสีย,9
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,624,862,บัตรเสีย,35
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,625,907,บัตรเสีย,58
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,389,499,บัตรเสีย,9
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,549,724,บัตรเสีย,38
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,191,285,บัตรเสีย,8
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,453,610,บัตรเสีย,9
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,359,483,บัตรเสีย,10
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,371,463,บัตรเสีย,17
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,318,448,บัตรเสีย,11
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,458,608,บัตรเสีย,12
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,425,576,บัตรเสีย,19
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,414,582,บัตรเสีย,4
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,608,793,บัตรเสีย,30
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,555,706,บัตรเสีย,21
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,501,631,บัตรเสีย,19
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,169,226,บัตรเสีย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,265,469,บัตรเสีย,23
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,391,498,บัตรเสีย,28
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,419,541,บัตรเสีย,14
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,421,542,บัตรเสีย,34
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,335,425,บัตรเสีย,10
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,337,444,บัตรเสีย,22
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,287,373,บัตรเสีย,18
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,543,687,บัตรเสีย,30
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,358,479,บัตรเสีย,11
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,628,763,บัตรเสีย,38
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,367,494,บัตรเสีย,15
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,419,546,บัตรเสีย,46
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,278,339,บัตรเสีย,13
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,469,586,บัตรเสีย,24
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,295,370,บัตรเสีย,16
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่คะ,523,683,บัตรเสีย,25
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่คะ,472,682,บัตรเสีย,46
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่คะ,403,482,บัตรเสีย,16
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่คะ,441,580,บัตรเสีย,18
