election_type,province_number,province,district,subdistrict,เขต_ผู้มาใช้สิทธิ์,เขต_ผู้มีสิทธิ์,party,votes
สส เขต,7,เชียงใหม่,แม่อาย,แม่สาว,153,199,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,แม่อาย,แม่อาย,427,565,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,แม่อาย,แม่อาย,262,363,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,แม่อาย,แม่อาย,210,250,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,แม่อาย,แม่อาย,238,328,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,แม่อาย,แม่อาย,316,438,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,แม่อาย,แม่อาย,250,368,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,แม่อาย,แม่อาย,256,373,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,แม่อาย,แม่อาย,287,374,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,แม่อาย,แม่อาย,257,300,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,แม่อาย,แม่อาย,467,612,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,แม่อาย,แม่อาย,460,697,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,แม่อาย,แม่อาย,201,258,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,แม่อาย,แม่อาย,333,555,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,แม่อาย,แม่อาย,233,335,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,แม่อาย,แม่อาย,473,592,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,แม่อาย,แม่อาย,120,167,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,ไชยปราการ,ปงตำ,743,1004,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,ไชยปราการ,ปงตำ,692,1011,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,ไชยปราการ,ปงตำ,752,1018,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,ไชยปราการ,ปงตำ,578,749,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,ไชยปราการ,ปงตำ,242,333,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,ไชยปราการ,ปงตำ,379,479,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,ไชยปราการ,ปงตำ,517,674,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,ไชยปราการ,ปงตำ,411,608,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,ไชยปราการ,ปงตำ,135,186,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,ไชยปราการ,แม่ทะลบ,529,657,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,ไชยปราการ,แม่ทะลบ,469,605,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,ไชยปราการ,แม่ทะลบ,470,578,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,ไชยปราการ,แม่ทะลบ,730,968,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,ไชยปราการ,แม่ทะลบ,535,684,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,ไชยปราการ,แม่ทะลบ,447,554,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,ไชยปราการ,แม่ทะลบ,363,460,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,ไชยปราการ,แม่ทะลบ,388,509,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,ไชยปราการ,แม่ทะลบ,410,537,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,,,800,800,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,,,799,800,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,,,800,800,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,,,800,800,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,,,800,800,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,,,800,800,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,,,800,800,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,,,482,482,แรงงานสร้างชาติ,0
สส เขต,7,เชียงใหม่,ฝาง,สันทราย,307,385,ใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,สันทราย,451,544,ใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,สันทราย,521,636,ใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,สันทราย,631,841,ใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,สันทราย,258,335,ใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,สันทราย,593,776,ใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,สันทราย,500,616,ใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,ม่อนปิ่น,414,536,ใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,ม่อนปิ่น,719,935,ใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,ม่อนปิ่น,542,756,ใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,ม่อนปิ่น,363,467,ใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,ม่อนปิ่น,190,234,ใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,ม่อนปิ่น,390,482,ใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,ม่อนปิ่น,671,996,ใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,ม่อนปิ่น,370,470,ใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,ม่อนปิ่น,484,640,ใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,ม่อนปิ่น,142,177,ใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,ม่อนปิ่น,559,862,ใหม่,0
สส เขต,7,เชียงใหม่,ฝาง,ม่อนปิ่น,318,418,ใหม่,0
