รหัสจังหวัด,จังหวัด,เขต,อำเภอ,ตำบล,หมู่,หมายเลขหน่วยเลือกตั้ง,หมายเลขผู้สมัคร,ชื่อผู้สมัคร,ชื่อพรรค,คะแนน
50,เชียงใหม่,7,ฝาง,แม่คะ,9,10,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,232
50,เชียงใหม่,7,ฝาง,แม่คะ,9,10,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,50
50,เชียงใหม่,7,ฝาง,แม่คะ,9,10,7,นายไกร ดาบธรรม,พลังประชารัฐ,48
50,เชียงใหม่,7,ฝาง,แม่คะ,9,10,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,11
50,เชียงใหม่,7,ฝาง,แม่คะ,9,10,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,3
50,เชียงใหม่,7,ฝาง,แม่คะ,9,11,1,นายอดุลย์ บุญใส,ภูมิใจไทย,8
50,เชียงใหม่,7,ฝาง,แม่คะ,9,11,2,นายสมดุลย์ อุตเจริญ,ประชาชน,79
50,เชียงใหม่,7,ฝาง,แม่คะ,9,11,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,2
50,เชียงใหม่,7,ฝาง,แม่คะ,9,11,4,นายสันติ ตันสุหัช,ก้าวอิสระ,5
50,เชียงใหม่,7,ฝาง,แม่คะ,9,11,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,234
50,เชียงใหม่,7,ฝาง,แม่คะ,9,11,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,55
50,เชียงใหม่,7,ฝาง,แม่คะ,9,11,7,นายไกร ดาบธรรม,พลังประชารัฐ,29
50,เชียงใหม่,7,ฝาง,แม่คะ,9,11,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,0
50,เชียงใหม่,7,ฝาง,แม่คะ,9,11,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,2
50,เชียงใหม่,7,ฝาง,แม่คะ,10,12,1,นายอดุลย์ บุญใส,ภูมิใจไทย,9
50,เชียงใหม่,7,ฝาง,แม่คะ,10,12,2,นายสมดุลย์ อุตเจริญ,ประชาชน,52
50,เชียงใหม่,7,ฝาง,แม่คะ,10,12,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,2
50,เชียงใหม่,7,ฝาง,แม่คะ,10,12,4,นายสันติ ตันสุหัช,ก้าวอิสระ,1
50,เชียงใหม่,7,ฝาง,แม่คะ,10,12,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,181
50,เชียงใหม่,7,ฝาง,แม่คะ,10,12,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,54
50,เชียงใหม่,7,ฝาง,แม่คะ,10,12,7,นายไกร ดาบธรรม,พลังประชารัฐ,56
50,เชียงใหม่,7,ฝาง,แม่คะ,10,12,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,0
50,เชียงใหม่,7,ฝาง,แม่คะ,10,12,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,9
50,เชียงใหม่,7,ฝาง,แม่คะ,11,13,1,นายอดุลย์ บุญใส,ภูมิใจไทย,17
50,เชียงใหม่,7,ฝาง,แม่คะ,11,13,2,นายสมดุลย์ อุตเจริญ,ประชาชน,96
50,เชียงใหม่,7,ฝาง,แม่คะ,11,13,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,4
50,เชียงใหม่,7,ฝาง,แม่คะ,11,13,4,นายสันติ ตันสุหัช,ก้าวอิสระ,5
50,เชียงใหม่,7,ฝาง,แม่คะ,11,13,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,71
50,เชียงใหม่,7,ฝาง,แม่คะ,11,13,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,160
50,เชียงใหม่,7,ฝาง,แม่คะ,11,13,7,นายไกร ดาบธรรม,พลังประชารัฐ,27
50,เชียงใหม่,7,ฝาง,แม่คะ,11,13,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,5
50,เชียงใหม่,7,ฝาง,แม่คะ,11,13,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,10
50,เชียงใหม่,7,ฝาง,แม่คะ,12,14,1,นายอดุลย์ บุญใส,ภูมิใจไทย,6
50,เชียงใหม่,7,ฝาง,แม่คะ,12,14,2,นายสมดุลย์ อุตเจริญ,ประชาชน,18
50,เชียงใหม่,7,ฝาง,แม่คะ,12,14,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,0
50,เชียงใหม่,7,ฝาง,แม่คะ,12,14,4,นายสันติ ตันสุหัช,ก้าวอิสระ,0
50,เชียงใหม่,7,ฝาง,แม่คะ,12,14,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,83
50,เชียงใหม่,7,ฝาง,แม่คะ,12,14,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,80
50,เชียงใหม่,7,ฝาง,แม่คะ,12,14,7,นายไกร ดาบธรรม,พลังประชารัฐ,7
50,เชียงใหม่,7,ฝาง,แม่คะ,12,14,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,0
50,เชียงใหม่,7,ฝาง,แม่คะ,12,14,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,3
50,เชียงใหม่,7,ฝาง,แม่คะ,13,15,1,นายอดุลย์ บุญใส,ภูมิใจไทย,11
50,เชียงใหม่,7,ฝาง,แม่คะ,13,15,2,นายสมดุลย์ อุตเจริญ,ประชาชน,62
50,เชียงใหม่,7,ฝาง,แม่คะ,13,15,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,2
50,เชียงใหม่,7,ฝาง,แม่คะ,13,15,4,นายสันติ ตันสุหัช,ก้าวอิสระ,2
50,เชียงใหม่,7,ฝาง,แม่คะ,13,15,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,97
50,เชียงใหม่,7,ฝาง,แม่คะ,13,15,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,51
50,เชียงใหม่,7,ฝาง,แม่คะ,13,15,7,นายไกร ดาบธรรม,พลังประชารัฐ,20
50,เชียงใหม่,7,ฝาง,แม่คะ,13,15,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,0
50,เชียงใหม่,7,ฝาง,แม่คะ,13,15,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,9
50,เชียงใหม่,7,ฝาง,แม่คะ,14,16,1,นายอดุลย์ บุญใส,ภูมิใจไทย,10
50,เชียงใหม่,7,ฝาง,แม่คะ,14,16,2,นายสมดุลย์ อุตเจริญ,ประชาชน,90
50,เชียงใหม่,7,ฝาง,แม่คะ,14,16,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,2
50,เชียงใหม่,7,ฝาง,แม่คะ,14,16,4,นายสันติ ตันสุหัช,ก้าวอิสระ,6
50,เชียงใหม่,7,ฝาง,แม่คะ,14,16,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,128
50,เชียงใหม่,7,ฝาง,แม่คะ,14,16,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,76
50,เชียงใหม่,7,ฝาง,แม่คะ,14,16,7,นายไกร ดาบธรรม,พลังประชารัฐ,63
50,เชียงใหม่,7,ฝาง,แม่คะ,14,16,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,4
50,เชียงใหม่,7,ฝาง,แม่คะ,14,16,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,2
50,เชียงใหม่,7,ฝาง,แม่คะ,15,17,1,นายอดุลย์ บุญใส,ภูมิใจไทย,9
50,เชียงใหม่,7,ฝาง,แม่คะ,15,17,2,นายสมดุลย์ อุตเจริญ,ประชาชน,19
50,เชียงใหม่,7,ฝาง,แม่คะ,15,17,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,3
50,เชียงใหม่,7,ฝาง,แม่คะ,15,17,4,นายสันติ ตันสุหัช,ก้าวอิสระ,1
50,เชียงใหม่,7,ฝาง,แม่คะ,15,17,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,77
50,เชียงใหม่,7,ฝาง,แม่คะ,15,17,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,55
50,เชียงใหม่,7,ฝาง,แม่คะ,15,17,7,นายไกร ดาบธรรม,พลังประชารัฐ,28
50,เชียงใหม่,7,ฝาง,แม่คะ,15,17,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,2
50,เชียงใหม่,7,ฝาง,แม่คะ,15,17,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,9
50,เชียงใหม่,7,ฝาง,แม่งอน,1,1,1,นายอดุลย์ บุญใส,ภูมิใจไทย,7
50,เชียงใหม่,7,ฝาง,แม่งอน,1,1,2,นายสมดุลย์ อุตเจริญ,ประชาชน,63
50,เชียงใหม่,7,ฝาง,แม่งอน,1,1,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,0
